country_name,wave_label,wave,set,item,item_type,item_subtype,ame,se,z,p,ci_low,ci_high,sig,ame_pct,n,n_loser,pct_loser
Cambodia,W4,4,Set2,Quality services,governance,quality,-0.03426114511897269,0.03487820866111219,-0.9823080494719474,0.32594811014693886,-0.10262243409475258,0.03410014385680719,,-3.4,898,295,32.85077951002227
Cambodia,W4,4,Set3,Jobs for all,substantive,welfare,-0.10191822560465401,0.032117180653646125,-3.1733241688847826,0.001507041543264867,-0.1648678996858004,-0.0389685515235076,**,-10.2,901,296,32.852386237513876
Cambodia,W4,4,Set3,Law and order,governance,quality,-0.053948776493236504,0.023852768843226995,-2.2617406326207403,0.023713432712707906,-0.10070020342596142,-0.007197349560511594,*,-5.4,901,296,32.852386237513876
Cambodia,W4,4,Set3,Media freedom,procedural,liberal,0.08204140598949074,0.027195924311806216,3.016680185195072,0.0025555928237028995,0.028737394338350555,0.1353454176406309,**,+8.2,901,296,32.852386237513876
Cambodia,W4,4,Set3,Party competition,procedural,electoral,0.073825596108401,0.035056448362472084,2.1059063184344504,0.035212490725558106,0.005114957317955721,0.1425362348988463,*,+7.4,901,296,32.852386237513876
Cambodia,W4,4,Set4,Clean politics,governance,quality,0.029128483364044153,0.03250908790330208,0.8960104771529274,0.3702471675614548,-0.03458932892642792,0.09284629565451623,,+2.9,894,293,32.774049217002236
Cambodia,W4,4,Set4,Court protection,procedural,accountability,0.00255025971554598,0.030402603592289003,0.0838829381110242,0.9331495051598724,-0.05703884332534046,0.06213936275643243,,+0.3,894,293,32.774049217002236
Cambodia,W4,4,Set4,Protest freedom,procedural,liberal,0.08907030944782542,0.02862864729194887,3.111230109460126,0.0018630969525913273,0.03295816075560563,0.1451824581400452,**,+8.9,894,293,32.774049217002236
Cambodia,W4,4,Set4,Unemployment aid,substantive,welfare,-0.12074905252741555,0.030511604538400214,-3.957479600112393,7.574475395844919e-5,-0.18055179742267996,-0.060946307632151135,***,-12.1,894,293,32.774049217002236
Cambodia,W6,6,Set1,Free elections,procedural,electoral,-0.170551407456114,0.06445364297567624,-2.6461096624201264,0.008142341558558207,-0.2968805476884394,-0.04422226722378858,**,-17.1,806,54,6.699751861042183
Cambodia,W6,6,Set1,Free expression,procedural,liberal,0.19710032912429376,0.06927562883724638,2.8451611689784015,0.004438895701069655,0.06132009660329088,0.33288056164529667,**,+19.7,806,54,6.699751861042183
Cambodia,W6,6,Set1,No waste,governance,quality,0.009014343004500222,0.033064846409721516,0.2726261871233094,0.7851405798002604,-0.05579275595855395,0.0738214419675544,,+0.9,806,54,6.699751861042183
Cambodia,W6,6,Set1,Reduce gap rich/poor,substantive,redistribution,-0.035563264672684405,0.05784188468445318,-0.6148358558282446,0.5386631273273581,-0.14893335865421264,0.07780682930884382,,-3.6,806,54,6.699751861042183
Cambodia,W6,6,Set2,Basic necessities,substantive,welfare,-0.15612584732324916,0.06189565897895989,-2.5224038308780394,0.011655581554752482,-0.27744133892201056,-0.034810355724487776,*,-15.6,807,56,6.939281288723668
Cambodia,W6,6,Set2,Legislature oversight,procedural,accountability,-0.07316438541635459,0.03886418139686991,-1.8825659717162393,0.059759211526151004,-0.1493381809542196,0.0030094101215104307,†,-7.3,807,56,6.939281288723668
Cambodia,W6,6,Set2,Organize groups,procedural,liberal,0.1955494148928404,0.06849469882366625,2.854956927342153,0.004304266601398743,0.06129980519845454,0.3297990245872262,**,+19.6,807,56,6.939281288723668
Cambodia,W6,6,Set2,Quality services,governance,quality,0.03374081784675633,0.059195270247974455,0.5699917865973569,0.5686832688347492,-0.08228191183927361,0.14976354753278626,,+3.4,807,56,6.939281288723668
Cambodia,W6,6,Set3,Jobs for all,substantive,welfare,-0.07847577601076912,0.05416214533412377,-1.4489044982737609,0.14736425477336754,-0.1846335808656517,0.02768202884411347,,-7.8,786,54,6.870229007633588
Cambodia,W6,6,Set3,Law and order,governance,quality,-0.1390407041584224,0.039848432293795144,-3.489239002761788,4.8439783536340813e-4,-0.21714363145426088,-0.06093777686258392,***,-13.9,786,54,6.870229007633588
Cambodia,W6,6,Set3,Media freedom,procedural,liberal,0.044170985215081594,0.06504806872062685,0.6790514473963913,0.497105264613949,-0.08332322947734705,0.17166519990751022,,+4.4,786,54,6.870229007633588
Cambodia,W6,6,Set3,Party competition,procedural,electoral,0.17334549495410886,0.07415908105047792,2.3374817014806,0.01941415130868021,0.02799369609517216,0.31869729381304557,*,+17.3,786,54,6.870229007633588
Cambodia,W6,6,Set4,Clean politics,governance,quality,-0.030347698546283015,0.062395230020380776,-0.48637850259339127,0.6266988294999354,-0.15264234938622934,0.09194695229366331,,-3.0,768,54,7.03125
Cambodia,W6,6,Set4,Court protection,procedural,accountability,0.061469455473331346,0.06122153115638666,1.004049626206038,0.31535469407008376,-0.05852474559318651,0.1814636565398492,,+6.1,768,54,7.03125
Cambodia,W6,6,Set4,Protest freedom,procedural,liberal,0.023655705484646378,0.060577658695157154,0.3905021421129556,0.6961652716182183,-0.09507650555786164,0.14238791652715438,,+2.4,768,54,7.03125
Cambodia,W6,6,Set4,Unemployment aid,substantive,welfare,-0.054777462411694754,0.05956347608138759,-0.9196485164305518,0.35775646460891714,-0.17152187553121442,0.061966950707824923,,-5.5,768,54,7.03125
Indonesia,W3,3,Set1,Free elections,procedural,electoral,-0.020961301131852707,0.03144279614081061,-0.6666487623423022,0.5049965141635315,-0.0825891815678415,0.040666579304136086,,-2.1,1014,431,42.50493096646943
Indonesia,W3,3,Set1,Free expression,procedural,liberal,0.0037732454625191126,0.029934028620853793,0.1260520429879742,0.8996907287290127,-0.05489745063435432,0.06244394155939255,,+0.4,1014,431,42.50493096646943
Indonesia,W3,3,Set1,No waste,governance,quality,4.6607259227980565e-4,0.0249818598104217,0.018656440946217056,0.9851151772899754,-0.048498372636146724,0.049430517820706336,,+0.0,1014,431,42.50493096646943
Indonesia,W3,3,Set1,Reduce gap rich/poor,substantive,redistribution,0.016721983077053578,0.020067807654060434,0.8332740359742348,0.4046901960127441,-0.02261091992490487,0.05605488607901203,,+1.7,1014,431,42.50493096646943
Indonesia,W3,3,Set2,Basic necessities,substantive,welfare,-0.03633585024049851,0.026259195518359254,-1.383738135278901,0.16643865204226063,-0.08780387345648265,0.015132172975485622,,-3.6,1020,428,41.96078431372549
Indonesia,W3,3,Set2,Legislature oversight,procedural,accountability,-0.02014601214597759,0.021388959882587263,-0.9418883506522654,0.34624980494174307,-0.062068373515848624,0.021776349223893446,,-2.0,1020,428,41.96078431372549
Indonesia,W3,3,Set2,Organize groups,procedural,liberal,-0.017493041294050243,0.017645943608420908,-0.9913349879290276,0.3215220338837355,-0.052079090766555224,0.017093008178454737,,-1.7,1020,428,41.96078431372549
Indonesia,W3,3,Set2,Quality services,governance,quality,0.07397490368052678,0.030553472602275505,2.4211618968318978,0.01547098534921113,0.014090097380066793,0.13385970998098679,*,+7.4,1020,428,41.96078431372549
Indonesia,W3,3,Set3,Jobs for all,substantive,welfare,0.03339294913311348,0.03256155588296472,1.0255329706337442,0.30511177660555117,-0.030427700397497377,0.09721359866372434,,+3.3,1001,417,41.658341658341655
Indonesia,W3,3,Set3,Law and order,governance,quality,0.011033837711787975,0.02735076935731568,0.4034196467250997,0.68663953595763,-0.04257367022855076,0.06464134565212672,,+1.1,1001,417,41.658341658341655
Indonesia,W3,3,Set3,Media freedom,procedural,liberal,-0.026674598168315675,0.020818149163434246,-1.2813145856005252,0.20008319180111425,-0.0674781705286468,0.014128974192015448,,-2.7,1001,417,41.658341658341655
Indonesia,W3,3,Set3,Party competition,procedural,electoral,-0.017752188676586757,0.02391681806715266,-0.742247092683604,0.45793764080468224,-0.06462915208820598,0.02912477473503246,,-1.8,1001,417,41.658341658341655
Indonesia,W3,3,Set4,Clean politics,governance,quality,0.011000710870249493,0.03176545734489688,0.3463104828244117,0.7291093913309274,-0.051259585525748386,0.07326100726624737,,+1.1,1006,416,41.35188866799205
Indonesia,W3,3,Set4,Court protection,procedural,accountability,-0.03736996178667571,0.024502353766155945,-1.5251580376042584,0.1272196841481696,-0.08539457516834137,0.01065465159498994,,-3.7,1006,416,41.35188866799205
Indonesia,W3,3,Set4,Protest freedom,procedural,liberal,-0.02532601271360235,0.018939680245563955,-1.3371932569735014,0.18115956238961875,-0.062447785994907704,0.011795760567703002,,-2.5,1006,416,41.35188866799205
Indonesia,W3,3,Set4,Unemployment aid,substantive,welfare,0.05169526363002975,0.02700958668495203,1.9139598185273585,0.05562529011069714,-0.0012435262724762308,0.10463405353253573,†,+5.2,1006,416,41.35188866799205
Indonesia,W4,4,Set1,Free elections,procedural,electoral,0.028476972683587336,0.032501036371883785,0.8761866039515708,0.38092859784684996,-0.035225058605304886,0.09217900397247955,,+2.8,1030,542,52.62135922330097
Indonesia,W4,4,Set1,Free expression,procedural,liberal,-0.032288636534693806,0.026595707440786428,-1.214054433655593,0.2247269385598737,-0.0844162231186352,0.019838950049247593,,-3.2,1030,542,52.62135922330097
Indonesia,W4,4,Set1,No waste,governance,quality,0.0053842291301219435,0.021136607468984867,0.2547347836223281,0.7989279488131877,-0.03604352150908839,0.04681197976933228,,+0.5,1030,542,52.62135922330097
Indonesia,W4,4,Set1,Reduce gap rich/poor,substantive,redistribution,-0.0015725652790154858,0.023485465870812454,-0.06695908387194725,0.9466142764007999,-0.047604078385807894,0.04445894782777693,,-0.2,1030,542,52.62135922330097
Indonesia,W4,4,Set2,Basic necessities,substantive,welfare,-0.019758812194016782,0.02970992804984841,-0.6650575578932645,0.5060136794401984,-0.07799027117171967,0.0384726467836861,,-2.0,1006,530,52.683896620278325
Indonesia,W4,4,Set2,Legislature oversight,procedural,accountability,0.004857773310918836,0.01692059240999343,0.28709238974693335,0.7740415791224333,-0.028306587812668288,0.03802213443450596,,+0.5,1006,530,52.683896620278325
Indonesia,W4,4,Set2,Organize groups,procedural,liberal,-0.03383938038093646,0.021221946949454378,-1.594546459923484,0.11081369343508059,-0.07543439640186704,0.007755635639994124,,-3.4,1006,530,52.683896620278325
Indonesia,W4,4,Set2,Quality services,governance,quality,0.04874041926403546,0.03226279386562032,1.5107315090889857,0.1308568710688542,-0.014494656712580371,0.11197549524065128,,+4.9,1006,530,52.683896620278325
Indonesia,W4,4,Set3,Jobs for all,substantive,welfare,0.001160447794809949,0.032488605680012154,0.03571860874053721,0.9715067323901017,-0.06251721933801387,0.06483811492763376,,+0.1,999,519,51.95195195195195
Indonesia,W4,4,Set3,Law and order,governance,quality,-0.034779243068342514,0.0279556759787675,-1.2440852117028953,0.21346820314122147,-0.08957236798672681,0.020013881850041784,,-3.5,999,519,51.95195195195195
Indonesia,W4,4,Set3,Media freedom,procedural,liberal,0.026343950062423172,0.01873840840714655,1.4058798106020562,0.15975981739190198,-0.010383330415584067,0.06307123054043041,,+2.6,999,519,51.95195195195195
Indonesia,W4,4,Set3,Party competition,procedural,electoral,0.007274845211108653,0.019863056907335627,0.3662500311531595,0.7141785123066327,-0.031656746327269177,0.04620643674948648,,+0.7,999,519,51.95195195195195
Indonesia,W4,4,Set4,Clean politics,governance,quality,-0.03503905815637558,0.03167174034686794,-1.1063193172408232,0.2685883335757032,-0.09711566923623674,0.027037552923485586,,-3.5,1008,528,52.38095238095239
Indonesia,W4,4,Set4,Court protection,procedural,accountability,0.04848288594394021,0.023085489602616634,2.1001454497393417,0.03571604827438908,0.0032353263228116075,0.0937304455650688,*,+4.8,1008,528,52.38095238095239
Indonesia,W4,4,Set4,Protest freedom,procedural,liberal,0.010042344502676846,0.020675020462672142,0.4857235580882672,0.6271631784600151,-0.03048069560416055,0.05056538460951424,,+1.0,1008,528,52.38095238095239
Indonesia,W4,4,Set4,Unemployment aid,substantive,welfare,-0.023486172290240876,0.026540537802916913,-0.8849169698309448,0.376201414733408,-0.07550562638395802,0.028533281803476276,,-2.3,1008,528,52.38095238095239
Indonesia,W6,6,Set1,Free elections,procedural,electoral,-0.0621810384610673,0.027833673352589742,-2.2340219946312536,0.02548162589886073,-0.1167350382321432,-0.007627038689991407,*,-6.2,1262,422,33.43898573692552
Indonesia,W6,6,Set1,Free expression,procedural,liberal,0.028385216316647453,0.02701731147020017,1.050630679812685,0.2934282447080613,-0.02456871416494488,0.08133914679823978,,+2.8,1262,422,33.43898573692552
Indonesia,W6,6,Set1,No waste,governance,quality,0.02421007988112649,0.021987863927277227,1.1010655678604813,0.27086812141055844,-0.018886133416336878,0.06730629317858985,,+2.4,1262,422,33.43898573692552
Indonesia,W6,6,Set1,Reduce gap rich/poor,substantive,redistribution,0.009585742263293446,0.02486439075913412,0.38552089838646264,0.6998515261235622,-0.03914846362460943,0.058319948151196316,,+1.0,1262,422,33.43898573692552
Indonesia,W6,6,Set2,Basic necessities,substantive,welfare,-0.04216569486538366,0.030581334777472848,-1.3788049204590052,0.16795490922731737,-0.10210511102923044,0.01777372129846312,,-4.2,1249,419,33.54683746997598
Indonesia,W6,6,Set2,Legislature oversight,procedural,accountability,-0.007222166278541702,0.01976753434573033,-0.36535493765825416,0.7148464741599148,-0.04596653359617314,0.031522201039089745,,-0.7,1249,419,33.54683746997598
Indonesia,W6,6,Set2,Organize groups,procedural,liberal,0.007007166423200366,0.021878324231592312,0.32027893676984703,0.7487568888915821,-0.03587434907072057,0.0498886819171213,,+0.7,1249,419,33.54683746997598
Indonesia,W6,6,Set2,Quality services,governance,quality,0.04238069472072638,0.030076584006735553,1.4090926918840039,0.15880776153648363,-0.016569409932475306,0.10133079937392805,,+4.2,1249,419,33.54683746997598
Indonesia,W6,6,Set3,Jobs for all,substantive,welfare,0.059060612338519,0.02911529799293441,2.0285079119867366,0.042508436625168636,0.0019946282723675574,0.11612659640467045,*,+5.9,1259,423,33.598093725178714
Indonesia,W6,6,Set3,Law and order,governance,quality,-0.10874628922954675,0.02410161193808526,-4.511992372497971,6.422149825851933e-6,-0.15598544862819386,-0.06150712983089964,***,-10.9,1259,423,33.598093725178714
Indonesia,W6,6,Set3,Media freedom,procedural,liberal,0.058050950966863434,0.019911117398531335,2.9155044292564583,0.0035511406633755302,0.01902516086574202,0.09707674106798485,**,+5.8,1259,423,33.598093725178714
Indonesia,W6,6,Set3,Party competition,procedural,electoral,-0.00836527407583228,0.017945492989419203,-0.46614902587321,0.6411088331246839,-0.04353844033509392,0.02680789218342936,,-0.8,1259,423,33.598093725178714
Indonesia,W6,6,Set4,Clean politics,governance,quality,-0.032398210703607294,0.026437298759690503,-1.2254735628666238,0.22039684503036341,-0.08421531627260068,0.019418894865386088,,-3.2,1249,419,33.54683746997598
Indonesia,W6,6,Set4,Court protection,procedural,accountability,-9.573878760831034e-4,0.025972346712036274,-0.036861816404115094,0.9705951851373534,-0.0518631874316742,0.04994841167950799,,-0.1,1249,419,33.54683746997598
Indonesia,W6,6,Set4,Protest freedom,procedural,liberal,0.04452705466257305,0.02706355910779684,1.645277122835817,0.0999126753823582,-0.008517521188708757,0.09757163051385485,†,+4.5,1249,419,33.54683746997598
Indonesia,W6,6,Set4,Unemployment aid,substantive,welfare,-0.011171456082880829,0.02632376290579048,-0.4243867460310329,0.6712837851471012,-0.06276603137823017,0.040423119212468515,,-1.1,1249,419,33.54683746997598
Japan,W3,3,Set1,Free elections,procedural,electoral,0.027447891774824318,0.022218743957141105,1.235348488995147,0.21670083480957866,-0.01610084638117225,0.07099662993082088,,+2.7,1316,560,42.5531914893617
Japan,W3,3,Set1,Free expression,procedural,liberal,0.03836021083650638,0.02344136215126439,1.63643266926949,0.10174906653459916,-0.007584858979971826,0.08430528065298458,,+3.8,1316,560,42.5531914893617
Japan,W3,3,Set1,No waste,governance,quality,-0.07658690657801065,0.027285283539125876,-2.806894290403413,0.005002165370713805,-0.13006606231469736,-0.02310775084132393,**,-7.7,1316,560,42.5531914893617
Japan,W3,3,Set1,Reduce gap rich/poor,substantive,redistribution,0.010778803966678397,0.01785759144919497,0.6035978590586645,0.5461110365648478,-0.024222075273743742,0.04577968320710053,,+1.1,1316,560,42.5531914893617
Japan,W3,3,Set2,Basic necessities,substantive,welfare,-0.003373358714046656,0.026855552588129362,-0.1256112196156314,0.9000396813367938,-0.056010241786780206,0.049263524358686896,,-0.3,1274,541,42.464678178963894
Japan,W3,3,Set2,Legislature oversight,procedural,accountability,0.014485889484021108,0.019252808830772575,0.7524039536957174,0.4518081696798259,-0.023249615824293135,0.052221394792335354,,+1.4,1274,541,42.464678178963894
Japan,W3,3,Set2,Organize groups,procedural,liberal,0.002691166486942997,0.01945719428243067,0.13831215579591805,0.8899937189097376,-0.035444934306621115,0.040827267280507104,,+0.3,1274,541,42.464678178963894
Japan,W3,3,Set2,Quality services,governance,quality,-0.013803697256917886,0.028508933321625872,-0.48418848580514545,0.6282521077062937,-0.06968120656730459,0.04207381205346882,,-1.4,1274,541,42.464678178963894
Japan,W3,3,Set3,Jobs for all,substantive,welfare,0.023219542323698272,0.026963544930470193,0.8611457574875103,0.3891577703645592,-0.029629005740023306,0.07606809038741985,,+2.3,1298,551,42.449922958397536
Japan,W3,3,Set3,Law and order,governance,quality,-0.029206248840406904,0.025321665367031017,-1.153409478289435,0.2487423529200754,-0.0788367129597877,0.020424215278973885,,-2.9,1298,551,42.449922958397536
Japan,W3,3,Set3,Media freedom,procedural,liberal,-0.013493397943666005,0.018084954142696542,-0.746111814118987,0.45559987323009593,-0.048939908063351224,0.021953112176019217,,-1.3,1298,551,42.449922958397536
Japan,W3,3,Set3,Party competition,procedural,electoral,0.01948010446037403,0.02247448012817675,0.866765520237836,0.38607049763781015,-0.0245698765908524,0.06353008551160046,,+1.9,1298,551,42.449922958397536
Japan,W3,3,Set4,Clean politics,governance,quality,-0.01765763401457483,0.027716124607600874,-0.6370888522319746,0.5240669694655604,-0.07198123824547255,0.03666597021632288,,-1.8,1301,553,42.50576479631053
Japan,W3,3,Set4,Court protection,procedural,accountability,0.006562234543875874,0.02079584089875551,0.315555142772254,0.7523401900228479,-0.034197613617684926,0.047322082705436676,,+0.7,1301,553,42.50576479631053
Japan,W3,3,Set4,Protest freedom,procedural,liberal,-0.03697374329073486,0.014679166497507074,-2.518790375258297,0.01177587408287722,-0.06574490962584872,-0.008202576955620999,*,-3.7,1301,553,42.50576479631053
Japan,W3,3,Set4,Unemployment aid,substantive,welfare,0.04806914276143414,0.02407888488413319,1.9963193060119393,0.045899177928061134,8.74528388533094e-4,0.09526375713433519,*,+4.8,1301,553,42.50576479631053
Japan,W4,4,Set1,Free elections,procedural,electoral,-0.04276962077376892,0.03085342900170983,-1.386219365484424,0.16567992993507735,-0.10324234161712018,0.017703100069582346,,-4.3,733,335,45.70259208731242
Japan,W4,4,Set1,Free expression,procedural,liberal,0.06432180663279945,0.026870287283474528,2.393789316586799,0.01667532421156794,0.011656043557189376,0.11698756970840951,*,+6.4,733,335,45.70259208731242
Japan,W4,4,Set1,No waste,governance,quality,-0.0181797683516813,0.03724227676452235,-0.4881486829236946,0.6254445302296225,-0.09117463081014512,0.054815094106782515,,-1.8,733,335,45.70259208731242
Japan,W4,4,Set1,Reduce gap rich/poor,substantive,redistribution,-0.003372417507349302,0.029801860228913245,-0.11316130877217662,0.9099026697061896,-0.061784063556019266,0.05503922854132066,,-0.3,733,335,45.70259208731242
Japan,W4,4,Set2,Basic necessities,substantive,welfare,-0.03684739889635141,0.035006848493380226,-1.0525768665899542,0.2925349641963606,-0.10546082194337665,0.031766024150673824,,-3.7,701,323,46.07703281027104
Japan,W4,4,Set2,Legislature oversight,procedural,accountability,0.02736479747436249,0.024672414951650817,1.109125212428041,0.2673761697578962,-0.02099313583087311,0.0757227307795981,,+2.7,701,323,46.07703281027104
