country_name,wave_label,wave,set,item,item_type,item_subtype,ame,se,z,p,ci_low,ci_high,sig,ame_pct,n,n_loser,pct_loser
Australia,W6,6,Set3,Party competition,procedural,electoral,-0.028886254632556965,0.03282657294024775,-0.8799655902288943,0.3788779505701904,-0.09322633759544256,0.03545382833032863,,-2.9,1016,589,57.97244094488189
Australia,W6,6,Set4,Clean politics,governance,quality,0.06415243051576835,0.031069632336831694,2.064795290149554,0.038942373696881576,0.003255951135578236,0.12504890989595846,*,+6.4,1013,587,57.9466929911155
Australia,W6,6,Set4,Court protection,procedural,accountability,-0.031560535412818794,0.023900180241831596,-1.3205145356008472,0.18666328621796352,-0.07840488868680873,0.015283817861171133,,-3.2,1013,587,57.9466929911155
Australia,W6,6,Set4,Protest freedom,procedural,liberal,-0.010204678296737114,0.024083040677197423,-0.42372881537335205,0.6717635977774161,-0.057407438024044063,0.03699808143056983,,-1.0,1013,587,57.9466929911155
Australia,W6,6,Set4,Unemployment aid,substantive,welfare,-0.02238721680621218,0.020524300246608253,-1.0907663860506904,0.27537569083385516,-0.06261484528956436,0.01784041167714,,-2.2,1013,587,57.9466929911155
Cambodia,W3,3,Set1,Free elections,procedural,electoral,-0.05713757919425656,0.038793929742181835,-1.4728484475273231,0.14079190542683068,-0.13317368148893294,0.018898523100419826,,-5.7,886,171,19.30022573363431
Cambodia,W3,3,Set1,Free expression,procedural,liberal,0.08233774929423043,0.0426050432736869,1.932582224252373,0.05328768394533962,-0.0011681355221958983,0.16584363411065678,†,+8.2,886,171,19.30022573363431
Cambodia,W3,3,Set1,No waste,governance,quality,0.0027881741912607195,0.02169776702956667,0.1285005128620557,0.8977528923843837,-0.03973944918668995,0.04531579756921139,,+0.3,886,171,19.30022573363431
Cambodia,W3,3,Set1,Reduce gap rich/poor,substantive,redistribution,-0.027988344291233383,0.030164766305204357,-0.927848868711591,0.3534859705411626,-0.08711128624943393,0.031134597666967155,,-2.8,886,171,19.30022573363431
Cambodia,W3,3,Set2,Basic necessities,substantive,welfare,-0.07282952595066526,0.037145540854999826,-1.9606532648147545,0.049919484337984446,-0.1456347860264649,-2.4265874865606052e-5,*,-7.3,884,170,19.230769230769234
Cambodia,W3,3,Set2,Legislature oversight,procedural,accountability,0.023248108049575136,0.0290885465421513,0.7992186208371406,0.4241636565338895,-0.03376544317304141,0.08026165927219168,,+2.3,884,170,19.230769230769234
Cambodia,W3,3,Set2,Organize groups,procedural,liberal,0.12156935579719572,0.03751032487365287,3.2409571553080747,0.0011912908727572012,0.048049119044836094,0.19508959254955532,**,+12.2,884,170,19.230769230769234
Cambodia,W3,3,Set2,Quality services,governance,quality,-0.07198793789610924,0.042653697019190806,-1.6877303241433055,0.09146300795643587,-0.15558918405372324,0.011613308261504737,†,-7.2,884,170,19.230769230769234
Cambodia,W3,3,Set3,Jobs for all,substantive,welfare,-0.11568088698312468,0.037798332243799956,-3.0604759553141334,0.0022098550380766414,-0.1897656181809726,-0.041596155785276756,**,-11.6,889,171,19.23509561304837
Cambodia,W3,3,Set3,Law and order,governance,quality,-0.08553601747483705,0.030333543983002927,-2.8198491255346303,0.004804623377561788,-0.14498976368152278,-0.026082271268151318,**,-8.6,889,171,19.23509561304837
Cambodia,W3,3,Set3,Media freedom,procedural,liberal,0.03755724013546688,0.032365949778261495,1.1603935738877065,0.24588860191444245,-0.025880021429925654,0.10099450170085941,,+3.8,889,171,19.23509561304837
Cambodia,W3,3,Set3,Party competition,procedural,electoral,0.16365966432249474,0.04077488417174911,4.0137370748409475,5.976491677803068e-5,0.08374089134586647,0.24357843729912299,***,+16.4,889,171,19.23509561304837
Cambodia,W3,3,Set4,Clean politics,governance,quality,0.014172755378655885,0.038719409244813735,0.36603749011367603,0.7143371008571566,-0.06171728674117904,0.0900627974984908,,+1.4,888,170,19.144144144144143
Cambodia,W3,3,Set4,Court protection,procedural,accountability,-0.01959701992121958,0.03500558552520464,-0.559825514334259,0.5755984587151994,-0.08820796755062067,0.04901392770818151,,-2.0,888,170,19.144144144144143
Cambodia,W3,3,Set4,Protest freedom,procedural,liberal,0.09479030896199905,0.03965866923156911,2.39015354772782,0.016841330133980474,0.017059317268123597,0.1725213006558745,*,+9.5,888,170,19.144144144144143
Cambodia,W3,3,Set4,Unemployment aid,substantive,welfare,-0.08936604441943527,0.03903300629636936,-2.28949939804528,0.022050352843187324,-0.16587073676031922,-0.012861352078551325,*,-8.9,888,170,19.144144144144143
Cambodia,W4,4,Set1,Free elections,procedural,electoral,-0.03779084829617118,0.036197578068552526,-1.0440159345633913,0.29647801738245766,-0.10873810131053413,0.03315640471819176,,-3.8,902,296,32.8159645232816
Cambodia,W4,4,Set1,Free expression,procedural,liberal,0.112065398846834,0.03416863179159756,3.2797742540686716,0.0010389017953983779,0.04509488053530278,0.17903591715836523,**,+11.2,902,296,32.8159645232816
Cambodia,W4,4,Set1,No waste,governance,quality,-0.032539258143621956,0.012821652554461792,-2.5378365234439815,0.011154007318157516,-0.05766969715036707,-0.007408819136876844,*,-3.3,902,296,32.8159645232816
Cambodia,W4,4,Set1,Reduce gap rich/poor,substantive,redistribution,-0.04173529240703998,0.024497465717743305,-1.7036575492301418,0.08844508322380831,-0.08975032521381686,0.006279740399736902,†,-4.2,902,296,32.8159645232816
Cambodia,W4,4,Set2,Basic necessities,substantive,welfare,-0.05752701749066879,0.03364827142197642,-1.709657437353428,0.08732923769482369,-0.12347762947774257,0.008423594496404986,†,-5.8,898,295,32.85077951002227
Cambodia,W4,4,Set2,Legislature oversight,procedural,accountability,0.0127179830485867,0.024750307924940908,0.5138515079148076,0.6073558129336697,-0.03579262048429748,0.06122858658147088,,+1.3,898,295,32.85077951002227
Cambodia,W4,4,Set2,Organize groups,procedural,liberal,0.07907017956105603,0.028400164019152425,2.784145172814245,0.005366900692108627,0.02340585808351727,0.13473450103859477,**,+7.9,898,295,32.85077951002227
Cambodia,W4,4,Set2,Quality services,governance,quality,-0.03426114511897269,0.035364257422690885,-0.968807140765512,0.3326414231225757,-0.10357508966744683,0.03505279942950144,,-3.4,898,295,32.85077951002227
Cambodia,W4,4,Set3,Jobs for all,substantive,welfare,-0.10191822560465401,0.029735356043825444,-3.4275098456679607,6.091442141884143e-4,-0.16019952345055188,-0.04363692775875614,***,-10.2,901,296,32.852386237513876
Cambodia,W4,4,Set3,Law and order,governance,quality,-0.053948776493236504,0.022651272120842326,-2.381710669733031,0.017232430843255167,-0.09834526985008746,-0.009552283136385543,*,-5.4,901,296,32.852386237513876
Cambodia,W4,4,Set3,Media freedom,procedural,liberal,0.08204140598949074,0.025702116062824132,3.192009785846251,0.001412865458549248,0.03166525850635544,0.13241755347262604,**,+8.2,901,296,32.852386237513876
Cambodia,W4,4,Set3,Party competition,procedural,electoral,0.073825596108401,0.03097025584569117,2.383758031455598,0.017136865976474812,0.013123894650846311,0.1345272975659557,*,+7.4,901,296,32.852386237513876
Cambodia,W4,4,Set4,Clean politics,governance,quality,0.029128483364044153,0.030618273030038213,0.9513431190409566,0.34143022492316044,-0.03088333177483074,0.08914029850291905,,+2.9,894,293,32.774049217002236
Cambodia,W4,4,Set4,Court protection,procedural,accountability,0.00255025971554598,0.02995204381938014,0.08514476444161258,0.9321463026164758,-0.05615574617043909,0.06125626560153106,,+0.3,894,293,32.774049217002236
Cambodia,W4,4,Set4,Protest freedom,procedural,liberal,0.08907030944782542,0.02831337057348773,3.1458744629729702,0.0016559106528485409,0.03357610312378947,0.14456451577186136,**,+8.9,894,293,32.774049217002236
Cambodia,W4,4,Set4,Unemployment aid,substantive,welfare,-0.12074905252741555,0.03524867334672425,-3.425633961870428,6.133663786513618e-4,-0.18983645228699508,-0.05166165276783603,***,-12.1,894,293,32.774049217002236
Cambodia,W6,6,Set1,Free elections,procedural,electoral,-0.170551407456114,0.06945660695316908,-2.45551020900154,0.014068475668984162,-0.30668635708432535,-0.03441645782790262,*,-17.1,806,54,6.699751861042183
Cambodia,W6,6,Set1,Free expression,procedural,liberal,0.19710032912429376,0.0712791887466031,2.765187603705532,0.005689006706160084,0.05739311918095166,0.33680753906763583,**,+19.7,806,54,6.699751861042183
Cambodia,W6,6,Set1,No waste,governance,quality,0.009014343004500222,0.030022329386835623,0.30025461676710824,0.7639829475764073,-0.049829422593697596,0.06785810860269804,,+0.9,806,54,6.699751861042183
Cambodia,W6,6,Set1,Reduce gap rich/poor,substantive,redistribution,-0.035563264672684405,0.056534742361881406,-0.6290515033223706,0.5293153386703175,-0.14637135970197196,0.07524483035660315,,-3.6,806,54,6.699751861042183
Cambodia,W6,6,Set2,Basic necessities,substantive,welfare,-0.15612584732324916,0.05520504420236487,-2.8281083654410164,0.0046823953552539025,-0.2643277339598843,-0.04792396068661402,**,-15.6,807,56,6.939281288723668
Cambodia,W6,6,Set2,Legislature oversight,procedural,accountability,-0.07316438541635459,0.03853268658683149,-1.8987615943020815,0.057595828938275084,-0.1486884511265443,0.002359680293835126,†,-7.3,807,56,6.939281288723668
Cambodia,W6,6,Set2,Organize groups,procedural,liberal,0.1955494148928404,0.06664005980939013,2.9344123557537065,0.003341799162281381,0.06493489766643576,0.326163932119245,**,+19.6,807,56,6.939281288723668
Cambodia,W6,6,Set2,Quality services,governance,quality,0.03374081784675633,0.05638851777726652,0.5983632692746397,0.5495975686828638,-0.07678067699668606,0.1442623126901987,,+3.4,807,56,6.939281288723668
Cambodia,W6,6,Set3,Jobs for all,substantive,welfare,-0.07847577601076912,0.053979447758892504,-1.4538084265199087,0.14599942661093784,-0.18427549361819842,0.027323941596660184,,-7.8,786,54,6.870229007633588
Cambodia,W6,6,Set3,Law and order,governance,quality,-0.1390407041584224,0.03995796875205153,-3.479673979956345,5.020242897690822e-4,-0.2173583229124434,-0.06072308540440141,***,-13.9,786,54,6.870229007633588
Cambodia,W6,6,Set3,Media freedom,procedural,liberal,0.044170985215081594,0.06687301692498686,0.6605203002076203,0.5089199956725066,-0.08690012795789265,0.17524209838805582,,+4.4,786,54,6.870229007633588
Cambodia,W6,6,Set3,Party competition,procedural,electoral,0.17334549495410886,0.07088733616588107,2.4453661871066634,0.014470513527120497,0.03440631606898198,0.31228467383923575,*,+17.3,786,54,6.870229007633588
Cambodia,W6,6,Set4,Clean politics,governance,quality,-0.030347698546283015,0.06596814683366001,-0.46003563845450046,0.6454906401197645,-0.15964526634025664,0.0989498692476906,,-3.0,768,54,7.03125
Cambodia,W6,6,Set4,Court protection,procedural,accountability,0.061469455473331346,0.06296485233498401,0.9762502919295848,0.32894044636649583,-0.06194165510323733,0.18488056604990002,,+6.1,768,54,7.03125
Cambodia,W6,6,Set4,Protest freedom,procedural,liberal,0.023655705484646378,0.05922999441376049,0.39938726516493833,0.6896078759489017,-0.09243508356632418,0.13974649453561694,,+2.4,768,54,7.03125
Cambodia,W6,6,Set4,Unemployment aid,substantive,welfare,-0.054777462411694754,0.06298047021666375,-0.8697531508299441,0.38443531901453976,-0.1782191840363557,0.0686642592129662,,-5.5,768,54,7.03125
Hong Kong,W3,3,Set1,Free elections,procedural,electoral,0.18041760175704724,0.04474293278779324,4.032315061078624,5.52300747203914e-5,0.09272145349297249,0.268113750021122,***,+18.0,416,286,68.75
Hong Kong,W3,3,Set1,Free expression,procedural,liberal,0.003496780627514592,0.04610568419406588,0.07584272283643177,0.9395442260779067,-0.08687036039285453,0.09386392164788371,,+0.3,416,286,68.75
Hong Kong,W3,3,Set1,No waste,governance,quality,-0.04475927312368097,0.03521725748349412,-1.2709471526753344,0.2037474499796922,-0.11378509779132945,0.024266551543967507,,-4.5,416,286,68.75
Hong Kong,W3,3,Set1,Reduce gap rich/poor,substantive,redistribution,-0.13915510926088165,0.05050564076521668,-2.7552389624708615,0.005864928320045915,-0.23814616516070636,-0.04016405336105695,**,-13.9,416,286,68.75
Hong Kong,W3,3,Set2,Basic necessities,substantive,welfare,-0.077771682698603,0.054849095181064456,-1.4179209783109077,0.15621383689341084,-0.18527590925348933,0.029732543856283322,,-7.8,411,281,68.3698296836983
Hong Kong,W3,3,Set2,Legislature oversight,procedural,accountability,0.16162057131625768,0.03841161074389801,4.20759682258137,2.581008280128919e-5,0.08633381425821758,0.2369073283742978,***,+16.2,411,281,68.3698296836983
Hong Kong,W3,3,Set2,Organize groups,procedural,liberal,0.05888320582159683,0.027749934907880875,2.121922304216801,0.03384426310273951,0.004493333402150322,0.11327307824104335,*,+5.9,411,281,68.3698296836983
Hong Kong,W3,3,Set2,Quality services,governance,quality,-0.14273209443925328,0.0476274984241925,-2.9968421429153245,0.0027279193078878056,-0.23608199135067057,-0.049382197527835986,**,-14.3,411,281,68.3698296836983
Hong Kong,W3,3,Set3,Jobs for all,substantive,welfare,-0.02063437868480295,0.04841342590104259,-0.4262119092125349,0.6699534403265782,-0.11552469345084643,0.07425593608124054,,-2.1,413,284,68.76513317191282
Hong Kong,W3,3,Set3,Law and order,governance,quality,-0.12212048133140568,0.05045614524725188,-2.4203291934604745,0.01550646224893292,-0.22101452601601937,-0.023226436646791998,*,-12.2,413,284,68.76513317191282
Hong Kong,W3,3,Set3,Media freedom,procedural,liberal,0.04850328297591703,0.03844424797117792,1.2616525367404894,0.20707384277484758,-0.026847443047591686,0.12385400899942575,,+4.9,413,284,68.76513317191282
Hong Kong,W3,3,Set3,Party competition,procedural,electoral,0.09425157704029154,0.042300737663542635,2.228130813934323,0.02587179301606502,0.011342131219747975,0.1771610228608351,*,+9.4,413,284,68.76513317191282
Hong Kong,W3,3,Set4,Clean politics,governance,quality,-0.1191482855612951,0.05356259324452499,-2.224468203347755,0.026116959511965125,-0.22413096832056406,-0.014165602802026125,*,-11.9,417,286,68.5851318944844
Hong Kong,W3,3,Set4,Court protection,procedural,accountability,0.011318022377942234,0.04284761143070606,0.2641459348614087,0.7916674695305097,-0.07266329602624165,0.09529934078212611,,+1.1,417,286,68.5851318944844
Hong Kong,W3,3,Set4,Protest freedom,procedural,liberal,0.16265293774621628,0.04218396921173872,3.855799745391293,1.1535189011147753e-4,0.0799723580912084,0.24533351740122417,***,+16.3,417,286,68.5851318944844
Hong Kong,W3,3,Set4,Unemployment aid,substantive,welfare,-0.05482267456286298,0.0425814634033223,-1.2874774651024699,0.1979279191830482,-0.1382823428333747,0.02863699370764873,,-5.5,417,286,68.5851318944844
Hong Kong,W4,4,Set1,Free elections,procedural,electoral,0.23351708104825455,0.06578831724430591,3.5495220250289328,3.859311795854928e-4,0.10457197924941497,0.36246218284709414,***,+23.4,187,91,48.663101604278076
Hong Kong,W4,4,Set1,Free expression,procedural,liberal,0.016711962095226626,0.04435770617602176,0.37675442523807806,0.7063561125211251,-0.07022914200977602,0.10365306620022928,,+1.7,187,91,48.663101604278076
Hong Kong,W4,4,Set1,No waste,governance,quality,-0.05792057755972561,0.04534523400668606,-1.2773244824623762,0.20148771363674264,-0.14679723621283028,0.03095608109337907,,-5.8,187,91,48.663101604278076
Hong Kong,W4,4,Set1,Reduce gap rich/poor,substantive,redistribution,-0.19230846558375447,0.06919061070896358,-2.7794011877227307,0.005445921937934772,-0.3279220625733231,-0.05669486859418585,**,-19.2,187,91,48.663101604278076
Hong Kong,W4,4,Set2,Basic necessities,substantive,welfare,-0.20685436592714337,0.07941570604689545,-2.604703480253574,0.0091953801640620135,-0.36250914977905846,-0.05119958207522829,**,-20.7,187,91,48.663101604278076
Hong Kong,W4,4,Set2,Legislature oversight,procedural,accountability,0.061810990064427675,0.055399936775346596,1.1157231156251797,0.26454067279062093,-0.046772886015251654,0.170394866144107,,+6.2,187,91,48.663101604278076
Hong Kong,W4,4,Set2,Organize groups,procedural,liberal,0.19082758060228794,0.05789427662514204,3.296138957532398,9.802351783113395e-4,0.07735479841700955,0.30430036278756634,***,+19.1,187,91,48.663101604278076
Hong Kong,W4,4,Set2,Quality services,governance,quality,-0.045784204739570664,0.04988628495612402,-0.9177713830532536,0.3587385671577053,-0.14356132325357374,0.05199291377443242,,-4.6,187,91,48.663101604278076
Hong Kong,W4,4,Set3,Jobs for all,substantive,welfare,-0.15656466666373345,0.06360583389849768,-2.461482808535765,0.013836402861602166,-0.2812321011047889,-0.031897232222678,*,-15.7,184,91,49.45652173913043
Hong Kong,W4,4,Set3,Law and order,governance,quality,-0.09062863866586436,0.069741581297976,-1.299492167787921,0.19377507961205426,-0.2273221380098973,0.046064860678168604,,-9.1,184,91,49.45652173913043
Hong Kong,W4,4,Set3,Media freedom,procedural,liberal,0.12536944231463942,0.06919073897951471,1.8119396347502161,0.0699955243575579,-0.010244406085209407,0.2609832907144882,†,+12.5,184,91,49.45652173913043
Hong Kong,W4,4,Set3,Party competition,procedural,electoral,0.12182386301495765,0.04154337710696718,2.9324496826842408,0.0033629941288983375,0.04039884388530199,0.2032488821446133,**,+12.2,184,91,49.45652173913043
Hong Kong,W4,4,Set4,Clean politics,governance,quality,-0.04647295732580643,0.06420663178577969,-0.7238030719452743,0.4691866431282292,-0.1723179556259346,0.07937204097432175,,-4.6,187,91,48.663101604278076
Hong Kong,W4,4,Set4,Court protection,procedural,accountability,-0.020376909577648147,0.056421080443680334,-0.36115773426190284,0.717981535916246,-0.1309622272472616,0.0902084080919653,,-2.0,187,91,48.663101604278076
Hong Kong,W4,4,Set4,Protest freedom,procedural,liberal,0.18555192643654242,0.06350830337587239,2.92169553543822,0.003481316733887893,0.06107565181983253,0.3100282010532523,**,+18.6,187,91,48.663101604278076
Hong Kong,W4,4,Set4,Unemployment aid,substantive,welfare,-0.11870205953308847,0.05644898234466836,-2.1028201856379427,0.035481490818073266,-0.22934206492863846,-0.008062054137538494,*,-11.9,187,91,48.663101604278076
Indonesia,W3,3,Set1,Free elections,procedural,electoral,-0.020961301131852707,0.03274704912617124,-0.6400974039245743,0.5221092766790599,-0.08514551741914834,0.04322291515544292,,-2.1,1014,431,42.50493096646943
Indonesia,W3,3,Set1,Free expression,procedural,liberal,0.0037732454625191126,0.028821749064600624,0.13091660239154182,0.8958412809112538,-0.052717382704098106,0.060263873629136336,,+0.4,1014,431,42.50493096646943
Indonesia,W3,3,Set1,No waste,governance,quality,4.6607259227980565e-4,0.027263212315904877,0.017095292619201265,0.986360594310481,-0.05296982354689375,0.053901968731453365,,+0.0,1014,431,42.50493096646943
Indonesia,W3,3,Set1,Reduce gap rich/poor,substantive,redistribution,0.016721983077053578,0.020670887355377924,0.8089630014215639,0.41853642829342685,-0.02379295613948715,0.05723692229359431,,+1.7,1014,431,42.50493096646943
Indonesia,W3,3,Set2,Basic necessities,substantive,welfare,-0.03633585024049851,0.028387275975239178,-1.2800048258308576,0.20054343869421534,-0.09197491115196729,0.019303210670970274,,-3.6,1020,428,41.96078431372549
Indonesia,W3,3,Set2,Legislature oversight,procedural,accountability,-0.02014601214597759,0.020017315095212394,-1.0064292863529922,0.31420911167499194,-0.05937994973259388,0.019087925440638705,,-2.0,1020,428,41.96078431372549
Indonesia,W3,3,Set2,Organize groups,procedural,liberal,-0.017493041294050243,0.01845509325035335,-0.9478706531984232,0.3431953065519924,-0.053665024064742814,0.018678941476642327,,-1.7,1020,428,41.96078431372549
Indonesia,W3,3,Set2,Quality services,governance,quality,0.07397490368052678,0.03256030888914335,2.271934947926504,0.023090439698818414,0.01015669825780581,0.13779310910324777,*,+7.4,1020,428,41.96078431372549
Indonesia,W3,3,Set3,Jobs for all,substantive,welfare,0.03339294913311348,0.029012707743547334,1.1509766488631294,0.24974184230370128,-0.023471958044239294,0.09025785631046625,,+3.3,1001,417,41.658341658341655
Indonesia,W3,3,Set3,Law and order,governance,quality,0.011033837711787975,0.027955233981749684,0.39469666821573784,0.6930667619392383,-0.043758420892441405,0.06582609631601735,,+1.1,1001,417,41.658341658341655
Indonesia,W3,3,Set3,Media freedom,procedural,liberal,-0.026674598168315675,0.02116289275467623,-1.2604419668677647,0.20750997047672082,-0.06815386796748109,0.014804671630849739,,-2.7,1001,417,41.658341658341655
Indonesia,W3,3,Set3,Party competition,procedural,electoral,-0.017752188676586757,0.025106862188588923,-0.7070652056494393,0.47952595731944986,-0.06696163856622105,0.031457261213047524,,-1.8,1001,417,41.658341658341655
Indonesia,W3,3,Set4,Clean politics,governance,quality,0.011000710870249493,0.03229034604035736,0.34068110810892216,0.7333436623252982,-0.05228836736885094,0.07428978910934993,,+1.1,1006,416,41.35188866799205
Indonesia,W3,3,Set4,Court protection,procedural,accountability,-0.03736996178667571,0.025490241545572116,-1.4660497320068435,0.14263473880494829,-0.08733083521599705,0.012590911642645634,,-3.7,1006,416,41.35188866799205
Indonesia,W3,3,Set4,Protest freedom,procedural,liberal,-0.02532601271360235,0.020181582923057672,-1.2549071502546567,0.20951246802506673,-0.06488191524279538,0.014229889815590684,,-2.5,1006,416,41.35188866799205
Indonesia,W3,3,Set4,Unemployment aid,substantive,welfare,0.05169526363002975,0.028368215438259736,1.822295228352969,0.06841020183444561,-0.003906438628959334,0.10729696588901882,†,+5.2,1006,416,41.35188866799205
Indonesia,W4,4,Set1,Free elections,procedural,electoral,0.028476972683587336,0.030809882810816862,0.9242804608652884,0.3553403130767873,-0.031910397625613714,0.08886434299278839,,+2.8,1030,542,52.62135922330097
Indonesia,W4,4,Set1,Free expression,procedural,liberal,-0.032288636534693806,0.023871854421430905,-1.3525818298266243,0.17618926047275055,-0.07907747120069838,0.014500198131310767,,-3.2,1030,542,52.62135922330097
Indonesia,W4,4,Set1,No waste,governance,quality,0.0053842291301219435,0.02157425242442011,0.2495673557628111,0.8029219461834798,-0.036901305621741466,0.04766976388198536,,+0.5,1030,542,52.62135922330097
Indonesia,W4,4,Set1,Reduce gap rich/poor,substantive,redistribution,-0.0015725652790154858,0.021599313878666027,-0.07280626078445633,0.9419602887960968,-0.043907220481200895,0.04076208992316993,,-0.2,1030,542,52.62135922330097
Indonesia,W4,4,Set2,Basic necessities,substantive,welfare,-0.019758812194016782,0.03328660781288024,-0.5935964489109377,0.5527820567156234,-0.08500056350726204,0.04548293911922848,,-2.0,1006,530,52.683896620278325
Indonesia,W4,4,Set2,Legislature oversight,procedural,accountability,0.004857773310918836,0.017325476516499246,0.2803832440794759,0.7791834909903221,-0.029100160661419683,0.03881570728325735,,+0.5,1006,530,52.683896620278325
Indonesia,W4,4,Set2,Organize groups,procedural,liberal,-0.03383938038093646,0.02001188993714375,-1.690963746413962,0.09084372695252443,-0.07306268465773821,0.0053839238958652905,†,-3.4,1006,530,52.683896620278325
Indonesia,W4,4,Set2,Quality services,governance,quality,0.04874041926403546,0.03290751274758487,1.4811334918532424,0.138571004658118,-0.015758305721230888,0.11323914424930182,,+4.9,1006,530,52.683896620278325
Indonesia,W4,4,Set3,Jobs for all,substantive,welfare,0.001160447794809949,0.03138528590765567,0.03697426234141414,0.9705055273800731,-0.06035471258419517,0.06267560817381507,,+0.1,999,519,51.95195195195195
Indonesia,W4,4,Set3,Law and order,governance,quality,-0.034779243068342514,0.02669767621929745,-1.3027067518034996,0.19267489608987712,-0.08710668845816552,0.017548202321480487,,-3.5,999,519,51.95195195195195
Indonesia,W4,4,Set3,Media freedom,procedural,liberal,0.026343950062423172,0.01940831873576809,1.3573535359285516,0.17466890428126428,-0.011696354659682284,0.06438425478452862,,+2.6,999,519,51.95195195195195
Indonesia,W4,4,Set3,Party competition,procedural,electoral,0.007274845211108653,0.01888620497876383,0.38519359602888403,0.7000939876209613,-0.029742116547268452,0.04429180696948576,,+0.7,999,519,51.95195195195195
Indonesia,W4,4,Set4,Clean politics,governance,quality,-0.03503905815637558,0.028949477875065546,-1.2103519900286368,0.2261438559267374,-0.09178003479150404,0.021701918478752892,,-3.5,1008,528,52.38095238095239
Indonesia,W4,4,Set4,Court protection,procedural,accountability,0.04848288594394021,0.022560710575541834,2.1489964060130586,0.031634684843210664,0.004263893215878216,0.09270187867200219,*,+4.8,1008,528,52.38095238095239
Indonesia,W4,4,Set4,Protest freedom,procedural,liberal,0.010042344502676846,0.020325804314227466,0.49406873880250335,0.6212576346641332,-0.02979623195320899,0.04988092095856268,,+1.0,1008,528,52.38095238095239
Indonesia,W4,4,Set4,Unemployment aid,substantive,welfare,-0.023486172290240876,0.026831882377349514,-0.8753084095980921,0.3814061196025263,-0.07607666174984593,0.02910431716936417,,-2.3,1008,528,52.38095238095239
Indonesia,W6,6,Set1,Free elections,procedural,electoral,-0.0621810384610673,0.028254394918826316,-2.200756329757222,0.027753278670901747,-0.11755965250196687,-0.006802424420167728,*,-6.2,1262,422,33.43898573692552
Indonesia,W6,6,Set1,Free expression,procedural,liberal,0.028385216316647453,0.027189404827705762,1.0439807894479238,0.2964942777060248,-0.02490601714565584,0.08167644977895075,,+2.8,1262,422,33.43898573692552
Indonesia,W6,6,Set1,No waste,governance,quality,0.02421007988112649,0.019939658723714577,1.2141672140222255,0.22468387753164776,-0.014871651217354082,0.06329181097960707,,+2.4,1262,422,33.43898573692552
Indonesia,W6,6,Set1,Reduce gap rich/poor,substantive,redistribution,0.009585742263293446,0.024257663658715914,0.39516345836748523,0.692722258675219,-0.03795927850778975,0.057130763034376635,,+1.0,1262,422,33.43898573692552
Indonesia,W6,6,Set2,Basic necessities,substantive,welfare,-0.04216569486538366,0.028768157730980033,-1.465707163443977,0.1427280817845877,-0.09855128401810452,0.014219894287337206,,-4.2,1249,419,33.54683746997598
Indonesia,W6,6,Set2,Legislature oversight,procedural,accountability,-0.007222166278541702,0.01959922350605472,-0.3684924699343616,0.7125060588843515,-0.045636644350408956,0.031192311793325548,,-0.7,1249,419,33.54683746997598
